Clover ID,Name,Alternate Name,Description,Price,Price Type,Price Unit,Cost,Product Code,SKU,Quantity,Hidden?,Default tax rates?,Non-revenue item?,Printer Labels,Modifier Groups,Categories,Tax Rates,Variant Attribute,Variant Option
1NNQAQ5AEEG82,Bw Single,,,$2.29,Fixed,,$0.00,071610303065,,,No,No,No,,,Default,Tax And Fees,,
7FR73N9GNXQNW,Cactus,,,$1.25,Fixed,,$0.00,078000017335,,,No,No,No,,,Default,Tax And Fees,,
48X2ZEFVWS6SC,Camel Crush Menthol,,,$10.55,Fixed,,$0.00,01239439,,,No,No,No,,,Default,Tax And Fees,,
46HHK3PRXR8Q0,Camel Crush Mentholl,,,$10.55,Fixed,,$0.00,01239332,,,No,No,No,,,Default,Tax And Fees,,
K74ES2NZ2QJBY,Can,,,$1.25,Fixed,,$0.00,051000153159,,,No,No,No,,,Default,Tax And Fees,,
GNXBVARPTE0C8,Candy King,,,$1.99,Fixed,,$0.00,034000490066,,,No,No,No,,,Default,Tax And Fees,,
NY3ZYHPCHDMN8,Candyy,,,$2.29,Fixed,,$0.00,03422104,,,No,No,No,,,Default,Tax And Fees,,
4CF0ZVG30DR4P,Cape Mentelle Rose,,,$18.99,Fixed,,$0.00,081753828301,,,No,No,No,,,Default,Tax And Fees,,
127AKQFBRQT5M,Capri Menthol,,,$11.99,Fixed,,$0.00,02723929,,,No,No,No,,,Default,Tax And Fees,,
7FVAFBFM1GSQM,Caramel,,,$1.49,Fixed,,$0.00,03434002,,,No,No,No,,,Default,Tax And Fees,,
E2Z29R2YR4N7T,Cashew,,,$1.99,Fixed,,$0.00,010300942191,,,No,No,No,,,Default,Tax And Fees,,
W3B1QFCB5N8P4,Casibo,,,$0.99,Fixed,,$0.00,070137112778,,,No,No,No,,,Default,Tax And Fees,,
3Q03A66TK2EMG,Cat,,,$10.99,Fixed,,$0.00,017800171564,,,No,No,No,,,Default,Tax And Fees,,
KGQMTQSTSB4CA,Cat Food,,,$1.09,Fixed,,$0.00,050000421541,,,No,No,No,,,Default,Tax And Fees,,
SDPA6SBSB4D78,Cazadores Shot,,,$3.99,Fixed,,$0.00,080480170042,,,No,No,No,,,Default,Tax And Fees,,
HXG1Q70XBR4P8,Cd,,,$2.25,Fixed,,$0.00,078000030242,,,No,No,No,,,Default,Tax And Fees,,
823404DJB2BN0,Ch,,,$3.99,Fixed,,$0.00,028400589871,,,No,No,No,,,Default,Tax And Fees,,
RXNCEABZQ6T5R,Chetos,,,$4.49,Fixed,,$0.00,028400596688,,,No,No,No,,,Default,Tax And Fees,,
N812J8MVF098M,Chex Mix,,,$1.99,Fixed,,$0.00,016000168916,,,No,No,No,,,Default,Tax And Fees,,
EY76ND7MAGES0,Chicken,,,$2.99,Fixed,,$0.00,051000024312,,,No,No,No,,,Default,Tax And Fees,,
50PX2CVM582AE,Chicken Brroth,,,$2.49,Fixed,,$0.00,051000024299,,,No,No,No,,,Default,Tax And Fees,,
Z9MJAM8K5WAAT,Chips Pack,,,$18.00,Fixed,,$0.00,028400692915,,,No,No,No,,,Default,Tax And Fees,,
F948ZW6N5GSB0,Choco Icecream,,,$2.50,Fixed,,$0.00,023911130062,,,No,No,No,,,Default,Tax And Fees,,
N5G7GXABS7X5E,Chopped,,,$2.50,Fixed,,$0.00,023100010045,,,No,No,No,,,Default,Tax And Fees,,
4W5H30AHDRB7G,Cidre,,,$9.99,Fixed,,$0.00,018200240010,,,No,No,No,,,Default,Tax And Fees,,
3B22G9RNTDBG4,Clase Azul Gold,,,$399.99,Fixed,,$0.00,020212030039,,,No,No,No,,,Default,Tax And Fees,,
W0EB5M0RK1PA8,Cobra,,,$2.39,Fixed,,$0.00,018200250118,,,No,No,No,,,Default,Tax And Fees,,
0MK8EFTH4RB2A,Coc,,,$2.49,Fixed,,$0.00,049000078916,,,No,No,No,,,Default,Tax And Fees,,
7F0NCVH14326Y,Cocacola,,,$2.29,Fixed,,$0.00,049000024692,,,No,No,No,,,Default,Tax And Fees,,
6C2S3PTZV68ET,Coffe,,,$4.99,Fixed,,$0.00,098487300706,,,No,No,No,,,Default,Tax And Fees,,
WMECXGE75PHF8,Coffee,,,$3.99,Fixed,,$0.00,035549978428,,,No,No,No,,,Liquor,Tax And Fees,,
,,,,,,,,,,,,,,,,Default,,,
01N1STJX1H3JP,Colagate,,,$3.49,Fixed,,$0.00,035000510907,,,No,No,No,,,Default,Tax And Fees,,
ZNWHRGWGNRXYT,Cooks Extra,,,$11.99,Fixed,,$0.00,083804047235,,,No,No,No,,,Default,Tax And Fees,,
G07P8ERZV9DGW,Cool Blue,,,$10.49,Fixed,,$0.00,09058630,,,No,No,No,,,Default,Tax And Fees,,
QP0GCS84AQ5JA,Coors Ban,,,$7.50,Fixed,,$0.00,071990170264,,,No,No,No,,,Default,Tax And Fees,,
XRVFSMD0N4TNY,Corned Beef,,,$2.09,Fixed,,$0.00,037600807449,,,No,No,No,,,Default,Tax And Fees,,
K3V7PTZQ7ZBT8,Cp,,,$5.29,Fixed,,$0.00,028400314046,,,No,No,No,,,Default,Tax And Fees,,
5MT3KY4VRJ3VT,Cs,,,$3.59,Fixed,,$0.00,033544001516,,,No,No,No,,,Default,Tax And Fees,,
ZM5VFT3G0NS0T,Cups,,,$2.99,Fixed,,$0.00,013700116216,,,No,No,No,,,Default,Tax And Fees,,
TD25M1S113NNW,Custom Item,,,$35.00,Fixed,,$0.00,lottery,,,No,No,No,,,Default,Tax And Fees,,
GHJ9731GQ7WMW,Deli,,,$4.99,Fixed,,$0.00,041433001158,,,No,No,No,,,Default,Tax And Fees,,
H0Q11CT0Q1Q9G,Dole,,,$2.40,Fixed,,$0.00,012000064500,,,No,No,No,,,Default,Tax And Fees,,
54Q32WB9BZP18,Doritis,,,$5.59,Fixed,,$0.00,028400516471,,,No,No,No,,,Default,Tax And Fees,,
GZF967Z49PGZY,Double Black,,,$4.99,Fixed,,$0.00,08259604,,,No,No,No,,,Default,Tax And Fees,,
112MHRRC53C3T,Dove Fresh,,,$3.99,Fixed,,$0.00,079400500908,,,No,No,No,,,Default,Tax And Fees,,
SVXPAGHD0X51W,Dr,,,$2.50,Fixed,,$0.00,078000035308,,,No,No,No,,,Default,Tax And Fees,,
5KZ1ZRBP012GY,Dr Pep Cream Soda,,,$2.39,Fixed,,$0.00,078000033519,,,No,No,No,,,Default,Tax And Fees,,
ZS18T7T2AMFMP,Du,,,$3.99,Fixed,,$0.00,017000251738,,,No,No,No,,,Default,Tax And Fees,,
NQDPCNS1MN3WT,Dutch Leaf,,,$2.29,Fixed,,$0.00,071610203068,,,No,No,No,,,Default,Tax And Fees,,
Z0AEWEPSK65A6,Elijah Craig,,,$34.99,Fixed,,$0.00,096749000067,,,No,No,No,,,Default,Tax And Fees,,
BQHCJVF8Z17NT,Embasa,,,$1.29,Fixed,,$0.00,075386049752,,,No,No,No,,,Default,Tax And Fees,,
0BB64C7HDSR58,Ev,,,$2.00,Fixed,,$0.00,041364080758,,,No,No,No,,,Default,Tax And Fees,,
WMQC92BRTMCVP,Extra,,,$3.99,Fixed,,$0.00,022000021908,,,No,No,No,,,Grocery,Tax And Fees,,
,,,,,,,,,,,,,,,,Default,,,
5TNCCXHAFG4FE,Fire 1.75,,,$29.99,Fixed,,$0.00,088004009281,,,No,No,No,,,Default,Tax And Fees,,
054YRHTP7RK8M,Flour,,,$3.49,Fixed,,$0.00,073731004159,,,No,No,No,,,Default,Tax And Fees,,
1R15FNNYMZXWA,Fortuna Menthol 100,,,$9.18,Fixed,,$0.00,09069133,,,No,No,No,,,Default,Tax And Fees,,
2Z3PWGT2RFR1T,French,,,$2.99,Fixed,,$0.00,041500007007,,,No,No,No,,,Default,Tax And Fees,,
4RMFY4A6K6GD2,Fri,,,$4.49,Fixed,,$0.00,028400589284,,,No,No,No,,,Default,Tax And Fees,,
1JVCY26VQZH5A,Friskies,,,$10.00,Fixed,,$0.00,050000051472,,,No,No,No,,,Default,Tax And Fees,,
RAMDCEGMZ091A,Fritos,,,$3.99,Fixed,,$0.00,028400589291,,,No,No,No,,,Default,Tax And Fees,,
J1E5J412V8VKA,G,,,$1.50,Fixed,,$0.00,074323089981,,,No,No,No,,,Default,Tax And Fees,,
T8RMF55JE38M0,Gain,,,$3.99,Fixed,,$0.00,037000976189,,,No,No,No,,,Default,Tax And Fees,,
TF02PK77KXZGG,Gallo,,,$5.99,Fixed,,$0.00,085000009840,,,No,No,No,,,Default,Tax And Fees,,
GZV0ZQ0AVHWT8,Gat,,,$2.50,Fixed,,$0.00,052000043143,,,No,No,No,,,Default,Tax And Fees,,
RAH4B4889RT0E,Gatorate,,,$1.99,Fixed,,$0.00,052000324822,,,No,No,No,,,Default,Tax And Fees,,
9DDX2CNEWQT04,Getorade Small,,,$1.60,Fixed,,$0.00,052000208054,,,No,No,No,,,Default,Tax And Fees,,
NA410FPJG3WE6,Getrade Small,,,$1.49,Fixed,,$0.00,052000103939,,,No,No,No,,,Default,Tax And Fees,,
H8C6C3BTPC116,Gold Level,,,$5.99,Fixed,,$0.00,08259701,,,No,No,No,,,Default,Tax And Fees,,
XGN6BXTGECXP8,Goya,,,$3.50,Fixed,,$0.00,041331024655,,,No,No,No,,,Default,Tax And Fees,,
TQDT4EF9QBXK6,Grandma Cookies,,,$1.09,Fixed,,$0.00,028400079143,,,No,No,No,,,Default,Tax And Fees,,
WJS5QWE518G8J,Granted,,,$3.99,Fixed,,$0.00,070506043078,,,No,No,No,,,Default,Tax And Fees,,
MGVRGZX8DJWX0,Gro,,,$3.29,Fixed,,$0.00,051000105462,,,No,No,No,,,Default,Tax And Fees,,
2P71YS6ZFN3QE,Guinness,,,$3.99,Fixed,,$0.00,083820125368,,,No,No,No,,,Default,Tax And Fees,,
GHYW7DEBRDX08,Gummes,,,$2.49,Fixed,,$0.00,022000074072,,,No,No,No,,,Default,Tax And Fees,,
3C60QT7JTEG9E,Hair Gel,,,$1.99,Fixed,,$0.00,039571019180,,,No,No,No,,,Default,Tax And Fees,,
FE28R5C5NMNFC,Ham Sandwich,,,$3.50,Fixed,,$0.00,041433001240,,,No,No,No,,,Default,Tax And Fees,,
3MZDXFPY0J1SR,Hb,,,$2.29,Fixed,,$0.00,071610302297,,,No,No,No,,,Default,Tax And Fees,,
PT6WYRDFS7SBC,Heavy Duty,,,$3.99,Fixed,,$0.00,076955740766,,,No,No,No,,,Default,Tax And Fees,,
TMT54PT5T1NG6,Hersheys,,,$2.00,Fixed,,$0.00,03422502,,,No,No,No,,,Default,Tax And Fees,,
W60259Y8T5EBA,Hnh,,,$2.99,Fixed,,$0.00,070910001503,,,No,No,No,,,Default,Tax And Fees,,
CQSW5PY1SMJEW,Hot,,,$2.49,Fixed,,$0.00,024463062801,,,No,No,No,,,Default,Tax And Fees,,
SA7DMC39DA89J,Hotdogs,,,$2.99,Fixed,,$0.00,015900122554,,,No,No,No,,,Default,Tax And Fees,,
JR01W6TWSWSGT,http://cokeurl.com/q/2018-01015,,,$2.49,Fixed,,$0.00,,,,No,No,No,,,Default,Tax And Fees,,
JZWC74EVB396P,http://pepsico.info/490kvn,,,$3.00,Fixed,,$0.00,,,,No,No,No,,,Default,Tax And Fees,,
7GSNKYDSTD7K6,https://m.facebook.com/yama.electonics/,,,$49.99,Fixed,,$0.00,,,,No,No,No,,,Default,Tax And Fees,,
ZEJK1K3XD94K6,I,,,$6.50,Fixed,,$0.00,076840100149,,,No,No,No,,,Default,Tax And Fees,,
MVZYM6V4NMYGC,Iamso,,,$9.99,Fixed,,$0.00,019014712564,,,No,No,No,,,Default,Tax And Fees,,
XCRT5M38DC3DG,Ice Cream,,,$6.50,Fixed,,$0.00,076840100040,,,No,No,No,,,Default,Tax And Fees,,
68BB29D0NGF1W,Ice Pak,,,$1.50,Fixed,,$0.00,059245210507,,,No,No,No,,,Default,Tax And Fees,,
2TCSQQTBN6EA0,Instant Light,,,$4.99,Fixed,,$0.00,050700001456,,,No,No,No,,,Default,Tax And Fees,,
RM18V6W45K2SJ,Irish,,,$1.49,Fixed,,$0.00,071610202559,,,No,No,No,,,Default,Tax And Fees,,
Y6X9KW8AGPTPP,It,,,$2.25,Fixed,,$0.00,012000213519,,,No,No,No,,,Default,Tax And Fees,,
3MJ894PGSHTYE,Jack,,,$3.99,Fixed,,$0.00,017082600035,,,No,No,No,,,Default,Tax And Fees,,
Z60VM8JB5235C,Jal,,,$3.25,Fixed,,$0.00,090478216270,,,No,No,No,,,Default,Tax And Fees,,
X485J1QSPAGG6,James Buchanan Red Seal,,,$199.99,Fixed,,$0.00,088076170087,,,No,No,No,,,Default,Tax And Fees,,
X394RYFGQ6MNC,Jeam Beam 1l,,,$29.99,Fixed,,$0.00,080686001201,,,No,No,No,,,Default,Tax And Fees,,
1NZ9362424WQ4,Jelly,,,$2.99,Fixed,,$0.00,051500000892,,,No,No,No,,,Default,Tax And Fees,,
NRNK9TKT2XZXJ,Jl,,,$5.49,Fixed,,$0.00,017082885852,,,No,No,No,,,Default,Tax And Fees,,
PKMDQP1PKKQ6P,Jw Gold,,,$61.99,Fixed,,$0.00,088076178243,,,No,No,No,,,Default,Tax And Fees,,
EZAGTH4F6A34Y,Kc,,,$2.00,Fixed,,$0.00,084114033208,,,No,No,No,,,Default,Tax And Fees,,
4PXM5CWJW8AMC,Kf,,,$7.49,Fixed,,$0.00,044600320960,,,No,No,No,,,Default,Tax And Fees,,
57NG40R4XPENM,Kidney Beans,,,$2.79,Fixed,,$0.00,028800130536,,,No,No,No,,,Default,Tax And Fees,,
F81REPZCF8DDT,Kool,,,$10.49,Fixed,,$0.00,09057136,,,No,No,No,,,Default,Tax And Fees,,
D2VEXEQHPF6XY,Kool Aid,,,$0.59,Fixed,,$0.00,043000955611,,,No,No,No,,,Default,Tax And Fees,,
HSE8Y6Z9BFG7P,Ligher Fluid,,,$5.99,Fixed,,$0.00,050700043180,,,No,No,No,,,Default,Tax And Fees,,
XPYSVQVZB4VJP,Lighter Fluid,,,$2.49,Fixed,,$0.00,050700091730,,,No,No,No,,,Default,Tax And Fees,,
1VPNDP65NQT54,Lirio,,,$2.49,Fixed,,$0.00,012388000022,,,No,No,No,,,Default,Tax And Fees,,
CRE4F3HEFTJPA,Little Trees Black Ice 2packs,,,$3.19,Fixed,,$0.00,076171220554,,,No,No,No,,,Default,Tax And Fees,,
0HD50QP1GM666,Lottery,,,$40.00,Fixed,,$0.00,,,,No,No,No,,,Default,Tax And Fees,,
RDMD3106Z2DQ4,Lt,,,$1.99,Fixed,,$0.00,076171103192,,,No,No,No,,,Default,Tax And Fees,,
BATA24VX4TA2G,M,,,$6.99,Fixed,,$0.00,028400057059,,,No,No,No,,,Default,Tax And Fees,,
TXNCR9443RT1T,Mart,,,$4.99,Fixed,,$0.00,041244122547,,,No,No,No,,,Default,Tax And Fees,,
VNVMC5GPGS8XE,Matador,,,$6.99,Fixed,,$0.00,028400058155,,,No,No,No,,,Default,Tax And Fees,,
FVRRZHQT24TXY,Maverick Red  100,,,$9.19,Fixed,,$0.00,09053839,,,No,No,No,,,Default,Tax And Fees,,
GGBEV7WX4VRCE,Mayonesa,,,$2.99,Fixed,,$0.00,052100006819,,,No,No,No,,,Default,Tax And Fees,,
1HGR538YBR4AA,Md2020,,,$4.99,Fixed,,$0.00,085904000042,,,No,No,No,,,Default,Tax And Fees,,
KVGJT3141XBAR,Mega Millions,,,$2.00,Fixed,,$0.00,,,,No,No,No,,,Default,Tax And Fees,,
4VV30ZV1GM5RT,Milky Way,,,$2.49,Fixed,,$0.00,04040101,,,No,No,No,,,Default,Tax And Fees,,
GBQYBGN4NVJVE,Mission,,,$2.49,Fixed,,$0.00,073934153432,,,No,No,No,,,Default,Tax And Fees,,
8CZ1ZSAK5YVAY,Mn Ms,,,$1.29,Fixed,,$0.00,040000000327,,,No,No,No,,,Default,Tax And Fees,,
S75VNCBKE94KP,Mnm,,,$1.25,Fixed,,$0.00,040000508830,,,No,No,No,,,Default,Tax And Fees,,
TX70RFHSAKEAM,Mod,,,$4.00,Fixed,,$0.00,033544950333,,,No,No,No,,,Default,Tax And Fees,,
HRSX9V8V2H8TP,Montclair,,,$4.99,Fixed,,$0.00,09060336,,,No,No,No,,,Default,Tax And Fees,,
CV0C4KYJDBJKA,Mounds,,,$1.49,Fixed,,$0.00,03403109,,,No,No,No,,,Default,Tax And Fees,,
DPGK3PGYSA79W,Mountain Dew,,,$2.69,Fixed,,$0.00,01229707,,,No,No,No,,,Default,Tax And Fees,,
8SNFJD8NH72WE,Mouth Rinse,,,$5.99,Fixed,,$0.00,072785112377,,,No,No,No,,,Default,Tax And Fees,,
QXHCNN7K9DN3J,Mrs& T,,,$6.71,Fixed,,$0.00,070655912300,,,No,No,No,,,Default,Tax And Fees,,
WCTPK17EFVM20,Msyo,,,$4.99,Fixed,,$0.00,021000026326,,,No,No,No,,,Default,Tax And Fees,,
J54ZWHGPFNDFA,Mu,,,$2.25,Fixed,,$0.00,090478331003,,,No,No,No,,,Default,Tax And Fees,,
3BXR2FPGR089P,Munch,,,$1.49,Fixed,,$0.00,04011002,,,No,No,No,,,Default,Tax And Fees,,
66CTW86SQ672M,Naked,,,$3.99,Fixed,,$0.00,082592660152,,,No,No,No,,,Default,Tax And Fees,,
2J5XWF51S4M4M,Napkims,,,$2.39,Fixed,,$0.00,097464901400,,,No,No,No,,,Default,Tax And Fees,,
MEVM32D6FS49A,Natural Ice,,,$2.50,Fixed,,$0.00,01814725,,,No,No,No,,,Default,Tax And Fees,,
K4KE0SHP54QCY,Nj,,,$2.99,Fixed,,$0.00,082592720153,,,No,No,No,,,Default,Tax And Fees,,
908993P5Q1DTR,Np Red,,,$10.99,Fixed,,$0.00,02665715,,,No,No,No,,,Default,Tax And Fees,,
MXMVX5AHDHA9R,Nug,,,$3.50,Fixed,,$0.00,077189064192,,,No,No,No,,,Default,Tax And Fees,,
JMZ9JDVBP1476,Nv,,,$6.50,Fixed,,$0.00,077567254238,,,No,No,No,,,Default,Tax And Fees,,
BX226XN4052YR,O,,,$3.99,Fixed,,$0.00,073210010213,,,No,No,No,,,Default,Tax And Fees,,
YCR9C00A1R9TR,Oc,,,$2.99,Fixed,,$0.00,064144021154,,,No,No,No,,,Default,Tax And Fees,,
AH2BXSP1H5HCR,Ocean Can Grape,,,$2.25,Fixed,,$0.00,012000021381,,,No,No,No,,,Default,Tax And Fees,,
W59ZYKQFRTP72,Old Englsh,,,$2.29,Fixed,,$0.00,03461219,,,No,No,No,,,Default,Tax And Fees,,
1FCQWDG9H5W5E,Olive Oil,,,$3.99,Fixed,,$0.00,073210000085,,,No,No,No,,,Default,Tax And Fees,,
4NZXD5AMF5AZA,Oregon,,,$2.99,Fixed,,$0.00,041712630000,,,No,No,No,,,Default,Tax And Fees,,
YF0E1W06CTPJG,Outlaws,,,$4.99,Fixed,,$0.00,025900225803,,,No,No,No,,,Default,Tax And Fees,,
76383QPPXCQ52,P,,,$3.99,Fixed,,$0.00,071117183306,,,No,No,No,,,Default,Tax And Fees,,
1KVDJW6PJN6MY,Pall Mall Menthol 100,,,$9.99,Fixed,,$0.00,02786520,,,No,No,No,,,Default,Tax And Fees,,
CQPS35WE9V4WY,Panda,,,$1.99,Fixed,,$0.00,072320700069,,,No,No,No,,,Default,Tax And Fees,,
7ZSEEP7F42EK0,Pc,,,$1.99,Fixed,,$0.00,023896421971,,,No,No,No,,,Default,Tax And Fees,,
M5FCAHVMC974T,Pedigree,,,$10.99,Fixed,,$0.00,023100103631,,,No,No,No,,,Default,Tax And Fees,,
REZ9B9E0W699P,Penut,,,$4.49,Fixed,,$0.00,051500255162,,,No,No,No,,,Default,Tax And Fees,,
6ZQN02JGT7YCJ,Perrier Mineral Water,,,$3.25,Fixed,,$0.00,07478545,,,No,No,No,,,Default,Tax And Fees,,
C8G4PH0F4WAG6,Piedgree,,,$3.19,Fixed,,$0.00,023100010175,,,No,No,No,,,Default,Tax And Fees,,
EKW2KEVQZJKXG,Pine Sol,,,$2.49,Fixed,,$0.00,041294973885,,,No,No,No,,,Default,Tax And Fees,,
EDPFK3J89244E,Pinneapple,,,$5.99,Fixed,,$0.00,038900008185,,,No,No,No,,,Default,Tax And Fees,,
FFDXECN2CCEQM,Pn,,,$4.99,Fixed,,$0.00,087076211554,,,No,No,No,,,Default,Tax And Fees,,
9WWH8M6ZWCR6T,Pr,,,$1.99,Fixed,,$0.00,074323029796,,,No,No,No,,,Default,Tax And Fees,,
P90R5ZXSBQ256,Pringles,,,$0.99,Fixed,,$0.00,038000845512,,,No,No,No,,,Default,Tax And Fees,,
QSJB24CMYPE7A,Propane,,,$8.99,Fixed,,$0.00,014045324069,,,No,No,No,,,Default,Tax And Fees,,
691AFM6ZA1Y70,Psf,,,$2.99,Fixed,,$0.00,071621228449,,,No,No,No,,,Default,Tax And Fees,,
3DXQ1WPWMN6TE,Puppy Chow,,,$2.99,Fixed,,$0.00,017800110723,,,No,No,No,,,Default,Tax And Fees,,
S8FKHE46TYBGC,Razer,,,$3.00,Fixed,,$0.00,047400659414,,,No,No,No,,,Default,Tax And Fees,,
56D82JG807V8J,Rc,,,$1.25,Fixed,,$0.00,078000050813,,,No,No,No,,,Grocery,Tax And Fees,,
,,,,,,,,,,,,,,,,Default,,,
M1VHYTP2J32WA,Reds Hard Apple,,,$10.59,Fixed,,$0.00,034100087166,,,No,No,No,,,Default,Tax And Fees,,
EG09R47PZVH9A,Rnch,,,$2.50,Fixed,,$0.00,041321005756,,,No,No,No,,,Default,Tax And Fees,,
12TJTPWYDJK2P,Rosarita,,,$2.79,Fixed,,$0.00,044300106321,,,No,No,No,,,Default,Tax And Fees,,
63XE9REG2WBM4,Royal Salute,,,$249.99,Fixed,,$0.00,080432400524,,,No,No,No,,,Default,Tax And Fees,,
KDT766EZXNRQ8,Ruffles,,,$5.59,Fixed,,$0.00,028400516686,,,No,No,No,,,Default,Tax And Fees,,
M8D30YFTX8VTW,Samuel,,,$11.99,Fixed,,$0.00,087692100126,,,No,No,No,,,Default,Tax And Fees,,
YVC6FM9W2MW12,Sauce,,,$3.99,Fixed,,$0.00,01312403,,,No,No,No,,,Default,Tax And Fees,,
PGFX2CRTSW0W0,Sauces,,,$3.50,Fixed,,$0.00,015900238002,,,No,No,No,,,Default,Tax And Fees,,
YKHFKWHSJE8TE,Sb,,,$2.00,Fixed,,$0.00,022000282385,,,No,No,No,,,Default,Tax And Fees,,
DA39MF4NBS5HG,Schweppes Club Soda,,,$3.59,Fixed,,$0.00,078000203455,,,No,No,No,,,Default,Tax And Fees,,
G1YFBT2CV5DGE,Selt Bud Light,,,$2.99,Fixed,,$0.00,018200260667,,,No,No,No,,,Default,Tax And Fees,,
KEHMB5N7CEV7G,Sf,,,$0.99,Fixed,,$0.00,028400655019,,,No,No,No,,,Default,Tax And Fees,,
NMQB9TA1RWNAR,Sk,,,$0.99,Fixed,,$0.00,078000050721,,,No,No,No,,,Default,Tax And Fees,,
23GYDWPJ3J86T,Sketles,,,$2.99,Fixed,,$0.00,040000140931,,,No,No,No,,,Default,Tax And Fees,,
FEWTVCSP92H9E,Skittle,,,$1.50,Fixed,,$0.00,04016007,,,No,No,No,,,Default,Tax And Fees,,
7PA63RJ5ZGTBC,Sn,,,$3.99,Fixed,,$0.00,083783375220,,,No,No,No,,,Default,Tax And Fees,,
80EY4X5TJX52A,So,,,$5.00,Fixed,,$0.00,025000044830,,,No,No,No,,,Default,Tax And Fees,,
T3TG7FJ14B47Y,Sos,,,$2.29,Fixed,,$0.00,04129486,,,No,No,No,,,Default,Tax And Fees,,
WCZXY2ZTDZHZA,Sour Applr,,,$15.99,Fixed,,$0.00,080686395409,,,No,No,No,,,Default,Tax And Fees,,
4SKQM82FW4V78,Sour Cream,,,$2.50,Fixed,,$0.00,07342646,,,No,No,No,,,Default,Tax And Fees,,
F5KCDTR69MFDY,Sp,,,$2.99,Fixed,,$0.00,070462005165,,,No,No,No,,,Grocery,Tax And Fees,,
,,,,,,,,,,,,,,,,Default,,,
1G9VNXY1GWX5M,Sparking Water,,,$2.29,Fixed,,$0.00,012000192760,,,No,No,No,,,Default,Tax And Fees,,
0PQQWZRVP32H6,Spoon,,,$2.99,Fixed,,$0.00,050700300047,,,No,No,No,,,Default,Tax And Fees,,
73NZA6GQYQGNR,Sport,,,$5.99,Fixed,,$0.00,017000068374,,,No,No,No,,,Default,Tax And Fees,,
M2TMGTRXKJ2P2,St,,,$2.99,Fixed,,$0.00,,,,No,No,No,,,Default,Tax And Fees,,
1HEGN2ES1Q07G,Star Buck Mint,,,$2.99,Fixed,,$0.00,01235504,,,No,No,No,,,Default,Tax And Fees,,
6DRR8M8MV2SC4,Starburst,,,$1.29,Fixed,,$0.00,04015600,,,No,No,No,,,Default,Tax And Fees,,
EVFVHBESYMBZY,Steel,,,$4.00,Fixed,,$0.00,078250003348,,,No,No,No,,,Default,Tax And Fees,,
WZYYRASKWD184,Stella Artois 3 Pack,,,$8.99,Fixed,,$0.00,018200202346,,,No,No,No,,,Default,Tax And Fees,,
VC1YTXRAS8FYP,Strabery Jelly,,,$3.99,Fixed,,$0.00,051500022153,,,No,No,No,,,Default,Tax And Fees,,
HHXMEPDKNH8SA,Strainge Beast Kombucha,,,$13.99,Fixed,,$0.00,083783800302,,,No,No,No,,,Default,Tax And Fees,,
JNPG3NKY2AGG2,Sugar Water,,,$1.99,Fixed,,$0.00,030100113218,,,No,No,No,,,Default,Tax And Fees,,
PQ2N4RQXAAEB4,Sun,,,$1.00,Fixed,,$0.00,02623427,,,No,No,No,,,Default,Tax And Fees,,
SMEXNB69QPKP0,Sunglass,,,$6.99,Fixed,,$0.00,078041031925,,,No,No,No,,,Default,Tax And Fees,,
5EBMJPZRAENMP,Sunkistt,,,$2.29,Fixed,,$0.00,078000118407,,,No,No,No,,,Default,Tax And Fees,,
GFKS9PP91WVXC,Sunskist,,,$1.25,Fixed,,$0.00,078000017298,,,No,No,No,,,Default,Tax And Fees,,
7MSH8QGYDNSKY,Superior Cerveza Beer,,,$4.00,Fixed,,$0.00,089826470242,,,No,No,No,,,Default,Tax And Fees,,
YRBBCFF9D7BG0,Syrup,,,$3.50,Fixed,,$0.00,066676290084,,,No,No,No,,,Default,Tax And Fees,,
Y6167M9KXQ6V4,Tahitian,,,$1.25,Fixed,,$0.00,078000016970,,,No,No,No,,,Default,Tax And Fees,,
9JERZ4Z3H5MV2,Tampax,,,$3.79,Fixed,,$0.00,073010414099,,,No,No,No,,,Default,Tax And Fees,,
8BGVTHHAKNKA2,Tampax Reg Small Box,,,$4.19,Fixed,,$0.00,073010710511,,,No,No,No,,,Default,Tax And Fees,,
H8WJ8NB243ER8,Tape,,,$2.99,Fixed,,$0.00,051141906676,,,No,No,No,,,Default,Tax And Fees,,
P45XZTJCMGHG2,Tb,,,$2.99,Fixed,,$0.00,035000688187,,,No,No,No,,,Default,Tax And Fees,,
C6XJT0WCASPNJ,Tea,,,$2.50,Fixed,,$0.00,012000173219,,,No,No,No,,,Default,Tax And Fees,,
TF866RARHWPN6,Toblerone,,,$3.50,Fixed,,$0.00,070221011116,,,No,No,No,,,Default,Tax And Fees,,
DWAJWR0HJ640Y,Toilet Paper,,,$1.00,Fixed,,$0.00,097464902957,,,No,No,No,,,Default,Tax And Fees,,
P9K52B4MTXDG6,Tomato Juice,,,$1.49,Fixed,,$0.00,051000012937,,,No,No,No,,,Default,Tax And Fees,,
4RA46XS09100T,Tosr,,,$3.99,Fixed,,$0.00,028400055987,,,No,No,No,,,Default,Tax And Fees,,
D9J0KF0M2DJTT,Towel,,,$3.29,Fixed,,$0.00,097464903053,,,No,No,No,,,Default,Tax And Fees,,
GE6Z3GPYCMPHP,Tp,,,$1.29,Fixed,,$0.00,035000459862,,,No,No,No,,,Default,Tax And Fees,,
